GROUP_VALUE,GP,MIN,TS_PCT,USG_PCT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,E_NET_RATING,AST_PCT,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,PACE,E_PACE,PIE,PERSON_ID,SEASON_START_YEAR
2007-08,72,18.2,0.453,0.176,94.0,93.5,104.1,104.9,-10.1,-11.3,0.039,0.07,0.201,0.134,12.5,12.5,0.419,100.12,100.01,0.071,101130,2007
2008-09,27,8.0,0.434,0.168,94.5,97.5,117.2,119.2,-22.7,-21.7,0.072,0.071,0.221,0.147,14.1,14.1,0.429,97.17,94.89,0.027,101130,2008
2005-06,26,6.1,0.414,0.216,91.0,96.1,120.8,120.9,-29.7,-24.8,0.031,0.074,0.107,0.09,12.5,12.7,0.426,104.0,101.17,0.013,101131,2005
2006-07,67,14.1,0.518,0.182,102.3,103.0,97.2,98.2,5.0,4.8,0.025,0.097,0.103,0.1,13.6,13.6,0.5,91.04,90.24,0.07,101131,2006
2007-08,82,21.6,0.576,0.164,108.4,107.3,101.6,102.1,6.8,5.2,0.042,0.102,0.152,0.127,10.4,10.4,0.538,89.9,90.15,0.104,101131,2007
2008-09,78,18.0,0.58,0.142,103.5,103.6,107.9,107.9,-4.4,-4.3,0.028,0.124,0.119,0.121,9.8,9.8,0.575,89.09,89.06,0.082,101131,2008
2009-10,76,20.4,0.531,0.161,104.0,103.4,110.4,110.3,-6.4,-6.8,0.04,0.105,0.18,0.14,11.5,11.5,0.511,90.49,90.79,0.081,101131,2009
2005-06,61,8.5,0.51,0.183,99.2,100.5,100.6,102.6,-1.3,-2.1,0.047,0.069,0.151,0.109,6.7,6.7,0.451,98.92,97.36,0.071,101132,2005
2006-07,79,18.8,0.561,0.172,104.3,104.4,102.1,102.2,2.2,2.2,0.047,0.051,0.126,0.088,12.0,12.0,0.509,99.87,99.78,0.066,101132,2006
2007-08,79,23.9,0.585,0.186,109.7,109.9,104.2,103.8,5.5,6.0,0.076,0.047,0.12,0.084,9.4,9.5,0.543,101.8,101.93,0.091,101132,2007
2008-09,82,22.2,0.552,0.191,104.4,104.1,104.8,104.2,-0.4,0.0,0.06,0.051,0.121,0.087,9.3,9.3,0.515,97.9,98.3,0.091,101132,2008
2010-11,39,26.5,0.502,0.212,105.3,104.1,108.5,109.0,-3.3,-4.9,0.06,0.037,0.147,0.091,12.1,12.0,0.486,95.4,95.71,0.066,101132,2010
2007-08,6,3.8,0.658,0.36,93.5,105.6,123.9,122.3,-30.4,-16.7,0.125,0.0,0.2,0.119,10.5,10.5,0.5,97.9,92.92,0.211,101133,2007
2009-10,26,6.3,0.667,0.241,94.4,98.3,98.0,99.9,-3.6,-1.6,0.024,0.079,0.207,0.148,16.1,16.2,0.636,99.56,96.66,0.149,101133,2009
2010-11,56,8.7,0.645,0.151,108.7,110.8,100.0,102.0,8.7,8.8,0.025,0.099,0.152,0.127,14.6,15.0,0.561,94.55,92.77,0.069,101133,2010
2011-12,61,18.7,0.585,0.142,100.2,100.4,97.3,98.5,2.8,1.9,0.018,0.095,0.162,0.128,13.6,13.7,0.546,93.37,92.74,0.075,101133,2011
2012-13,80,16.5,0.497,0.172,94.3,94.5,99.6,98.6,-5.3,-4.1,0.038,0.086,0.151,0.118,17.4,17.6,0.453,91.96,92.28,0.059,101133,2012
2005-06,43,9.6,0.541,0.171,91.5,94.1,96.7,97.7,-5.2,-3.6,0.031,0.095,0.122,0.108,14.5,14.5,0.483,95.12,93.3,0.065,101134,2005
2006-07,8,11.6,0.441,0.145,89.4,87.7,100.6,101.9,-11.2,-14.3,0.082,0.051,0.077,0.063,9.1,9.1,0.391,89.5,89.77,0.023,101134,2006
2005-06,67,16.8,0.609,0.131,104.7,105.4,107.9,109.4,-3.2,-4.0,0.062,0.105,0.184,0.145,13.5,13.5,0.598,94.4,93.39,0.104,101135,2005
2006-07,58,29.8,0.652,0.142,107.9,107.3,105.1,104.7,2.8,2.6,0.095,0.119,0.238,0.18,13.7,13.7,0.6,94.13,94.59,0.157,101135,2006
2007-08,81,29.1,0.606,0.154,103.7,102.5,108.8,109.0,-5.1,-6.4,0.067,0.099,0.216,0.155,10.6,10.6,0.552,93.39,93.85,0.131,101135,2007
2008-09,81,34.9,0.59,0.189,107.1,106.4,110.0,109.7,-2.9,-3.3,0.098,0.087,0.25,0.167,10.6,10.6,0.549,98.79,99.31,0.133,101135,2008
2009-10,81,37.3,0.584,0.235,106.5,105.4,110.1,110.0,-3.6,-4.6,0.172,0.077,0.249,0.162,10.1,10.0,0.545,95.75,96.29,0.159,101135,2009
2005-06,61,20.3,0.545,0.218,102.7,103.2,108.1,108.7,-5.4,-5.4,0.107,0.01,0.089,0.049,11.8,11.8,0.498,95.68,95.16,0.081,101136,2005
2006-07,61,17.0,0.518,0.215,99.4,99.4,105.1,105.7,-5.7,-6.3,0.112,0.006,0.068,0.037,9.7,9.6,0.482,94.81,94.54,0.075,101136,2006
2007-08,35,11.5,0.495,0.233,102.4,102.4,106.9,108.1,-4.5,-5.7,0.123,0.01,0.05,0.029,8.4,8.4,0.442,95.62,95.1,0.06,101136,2007
2005-06,66,14.7,0.458,0.155,97.7,99.4,100.1,100.7,-2.4,-1.3,0.145,0.025,0.063,0.045,13.6,13.7,0.424,94.06,92.92,0.049,101137,2005
2006-07,61,11.7,0.495,0.152,99.9,101.7,95.6,97.6,4.3,4.2,0.215,0.014,0.091,0.055,15.5,15.6,0.447,92.14,90.34,0.076,101137,2006
2005-06,29,9.3,0.434,0.155,96.0,96.1,103.9,105.7,-7.9,-9.6,0.02,0.073,0.189,0.133,11.8,11.9,0.4,90.85,90.03,0.08,101138,2005
2006-07,21,7.7,0.411,0.167,96.5,97.3,102.9,107.0,-6.3,-9.7,0.03,0.076,0.221,0.141,15.4,15.6,0.341,93.62,91.45,0.05,101138,2006
2007-08,79,19.7,0.564,0.193,102.6,104.0,103.6,104.6,-1.0,-0.7,0.067,0.081,0.148,0.115,11.4,11.4,0.499,93.46,92.39,0.108,101138,2007
2008-09,81,19.4,0.571,0.195,108.2,109.2,106.3,105.8,1.9,3.4,0.045,0.087,0.155,0.121,11.8,11.8,0.496,93.91,93.69,0.105,101138,2008
2009-10,50,13.0,0.556,0.199,107.7,108.9,104.2,103.0,3.5,5.9,0.048,0.086,0.113,0.1,10.0,10.0,0.511,94.4,94.43,0.097,101138,2009
2005-06,23,8.8,0.456,0.213,100.8,100.5,102.1,105.0,-1.3,-4.5,0.142,0.086,0.11,0.097,8.0,8.1,0.401,91.82,90.7,0.085,101139,2005
2006-07,37,10.1,0.4,0.177,99.9,99.7,107.9,109.0,-8.1,-9.3,0.097,0.028,0.068,0.047,15.6,15.6,0.375,96.07,95.71,-0.004,101139,2006
2007-08,60,11.5,0.574,0.176,111.0,111.1,102.2,104.0,8.7,7.1,0.113,0.024,0.098,0.06,8.0,8.0,0.542,97.19,96.33,0.083,101139,2007
2008-09,72,22.5,0.546,0.181,110.2,108.8,109.1,108.3,1.0,0.5,0.098,0.029,0.081,0.055,8.3,8.3,0.515,95.16,96.09,0.066,101139,2008
2009-10,63,23.8,0.515,0.198,109.6,107.9,103.7,104.4,5.9,3.5,0.104,0.029,0.088,0.058,10.3,10.3,0.495,96.51,96.91,0.06,101139,2009
2006-07,66,14.7,0.5,0.204,98.9,99.3,108.9,109.5,-10.0,-10.2,0.086,0.058,0.142,0.099,10.2,10.2,0.457,95.31,94.88,0.065,101141,2006
2009-10,81,23.4,0.526,0.201,104.4,103.3,99.5,99.8,4.9,3.6,0.072,0.079,0.198,0.136,7.5,7.4,0.499,94.69,95.03,0.107,101141,2009
2010-11,60,25.1,0.516,0.186,102.9,101.7,101.0,100.6,1.9,1.1,0.064,0.069,0.19,0.126,9.4,9.4,0.471,91.95,92.73,0.104,101141,2010
2011-12,60,27.6,0.577,0.197,106.9,104.6,105.3,104.7,1.6,-0.1,0.069,0.11,0.202,0.154,9.2,9.2,0.535,95.61,96.95,0.136,101141,2011
2012-13,73,27.6,0.552,0.202,105.0,103.9,104.8,103.7,0.2,0.2,0.092,0.072,0.185,0.126,7.0,7.0,0.521,97.42,98.45,0.119,101141,2012
2005-06,23,7.0,0.537,0.136,102.5,105.0,105.9,105.9,-3.4,-0.9,0.078,0.07,0.167,0.118,12.3,12.3,0.5,95.57,94.44,0.059,101142,2005
2006-07,72,15.1,0.586,0.15,107.1,106.7,105.5,106.6,1.6,0.2,0.092,0.078,0.161,0.118,11.8,11.8,0.549,96.16,95.84,0.084,101142,2006
2007-08,78,18.7,0.539,0.164,109.1,108.6,104.0,103.6,5.1,5.0,0.13,0.067,0.138,0.104,10.7,10.6,0.474,96.64,96.98,0.087,101142,2007
2008-09,79,21.5,0.559,0.125,109.1,109.1,110.6,110.4,-1.5,-1.3,0.143,0.054,0.153,0.106,10.7,10.7,0.508,98.55,98.66,0.087,101142,2008
2009-10,42,20.8,0.574,0.112,105.2,105.0,106.1,105.8,-0.9,-0.8,0.139,0.062,0.15,0.107,15.3,15.3,0.582,101.99,102.21,0.078,101142,2009
2005-06,23,10.7,0.614,0.144,97.2,99.0,108.9,112.7,-11.8,-13.7,0.126,0.015,0.076,0.043,10.2,10.2,0.601,96.21,93.73,0.081,101143,2005
2006-07,26,11.1,0.566,0.152,103.3,103.8,103.5,103.5,-0.2,0.3,0.21,0.011,0.053,0.033,9.8,9.7,0.538,91.33,91.08,0.08,101143,2006
2007-08,66,20.5,0.494,0.163,105.5,105.2,107.1,107.1,-1.6,-1.8,0.282,0.018,0.066,0.041,7.2,7.2,0.456,99.68,99.83,0.084,101143,2007
2008-09,55,13.1,0.555,0.124,105.8,107.1,106.2,107.6,-0.4,-0.6,0.242,0.009,0.108,0.059,6.4,6.4,0.542,100.25,99.0,0.103,101143,2008
2009-10,9,5.7,0.255,0.099,89.2,92.3,119.8,119.2,-30.6,-26.9,0.222,0.0,0.056,0.027,0.0,0.0,0.25,104.06,102.56,0.038,101143,2009
2005-06,16,4.5,0.241,0.256,86.0,92.1,101.4,103.7,-15.4,-11.6,0.114,0.057,0.039,0.049,2.1,2.1,0.184,95.33,91.12,-0.078,101144,2005
2006-07,1,0.9,0.0,0.167,66.7,109.9,83.3,83.3,-16.7,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.59,257.54,-1.0,101144,2006
2007-08,21,4.3,0.325,0.24,93.3,93.8,102.0,104.3,-8.7,-10.5,0.104,0.011,0.096,0.055,19.3,19.1,0.276,104.24,102.86,-0.004,101144,2007
2005-06,49,18.1,0.486,0.191,99.4,99.9,98.9,100.0,0.5,-0.1,0.152,0.023,0.093,0.057,12.1,12.1,0.459,98.2,97.43,0.082,101145,2005
2006-07,77,34.3,0.545,0.221,106.2,105.4,105.6,104.2,0.6,1.2,0.185,0.023,0.068,0.045,13.0,12.9,0.495,100.59,101.7,0.094,101145,2006
2007-08,81,37.9,0.58,0.216,110.9,110.1,107.9,106.5,3.0,3.6,0.154,0.041,0.087,0.063,9.1,9.1,0.536,100.86,101.88,0.117,101145,2007
2008-09,25,35.7,0.503,0.252,108.6,107.6,113.3,111.7,-4.7,-4.0,0.165,0.015,0.104,0.06,10.6,10.6,0.46,102.36,103.54,0.091,101145,2008
2009-10,64,41.4,0.517,0.291,104.4,103.2,111.4,110.4,-7.0,-7.2,0.216,0.018,0.083,0.05,11.3,11.3,0.476,102.01,103.02,0.104,101145,2009
2008-09,72,12.4,0.43,0.201,97.2,98.2,102.1,103.6,-4.8,-5.4,0.285,0.03,0.053,0.041,10.7,10.6,0.397,97.16,95.95,0.068,101146,2008
2009-10,13,7.5,0.574,0.188,115.9,114.7,105.8,109.6,10.1,5.1,0.185,0.0,0.034,0.017,11.5,11.4,0.517,94.08,92.91,0.075,101146,2009
2005-06,17,8.5,0.578,0.132,102.5,103.8,97.6,99.5,4.9,4.2,0.024,0.13,0.137,0.133,4.4,4.5,0.605,95.56,94.02,0.074,101147,2005
2006-07,5,1.2,0.0,0.5,0.0,0.0,130.8,143.1,-130.8,-143.1,0.0,0.0,0.2,0.1,50.0,50.0,0.0,102.21,81.28,-0.293,101148,2006
2005-06,6,1.6,0.0,0.04,104.5,104.2,50.0,67.1,54.5,37.1,0.0,0.111,0.3,0.211,0.0,0.0,0.0,117.86,102.39,0.152,101149,2005
2005-06,30,4.8,0.485,0.218,94.7,99.2,100.7,105.6,-6.0,-6.5,0.12,0.022,0.119,0.071,16.3,16.1,0.462,94.7,90.35,0.061,101150,2005
2006-07,61,11.3,0.521,0.191,100.7,101.6,96.4,99.0,4.3,2.6,0.264,0.025,0.081,0.053,11.3,11.3,0.469,95.14,93.4,0.109,101150,2006
2007-08,80,23.3,0.523,0.236,103.7,103.3,103.4,104.4,0.3,-1.1,0.236,0.022,0.071,0.046,10.0,9.9,0.461,94.21,93.93,0.111,101150,2007
2008-09,81,23.7,0.513,0.266,105.2,105.2,107.6,107.7,-2.3,-2.6,0.227,0.019,0.073,0.045,10.8,10.7,0.435,93.3,93.27,0.109,101150,2008
2009-10,64,29.9,0.576,0.208,105.9,105.7,108.5,107.8,-2.7,-2.1,0.219,0.014,0.09,0.052,9.2,9.2,0.521,94.58,94.97,0.117,101150,2009
2005-06,7,19.3,0.534,0.223,90.8,90.7,96.5,95.4,-5.7,-4.7,0.072,0.022,0.109,0.065,11.1,11.3,0.471,91.49,92.06,0.103,101152,2005
2006-07,19,10.0,0.493,0.17,109.7,109.8,95.6,97.9,14.1,11.9,0.114,0.037,0.084,0.059,6.7,6.7,0.45,96.69,95.51,0.091,101152,2006
2005-06,29,6.1,0.45,0.207,100.3,102.5,103.5,105.5,-3.2,-2.9,0.103,0.069,0.151,0.11,12.9,12.7,0.41,94.23,92.31,0.05,101154,2005
2006-07,56,12.2,0.471,0.169,101.4,101.1,107.2,107.7,-5.8,-6.6,0.094,0.107,0.174,0.139,16.0,16.0,0.447,95.94,95.84,0.071,101154,2006
2007-08,82,20.4,0.512,0.194,102.0,102.8,108.2,108.6,-6.2,-5.8,0.096,0.1,0.167,0.133,13.9,13.9,0.477,92.34,91.81,0.084,101154,2007
2008-09,71,24.0,0.508,0.218,102.0,101.5,107.9,108.2,-5.9,-6.7,0.118,0.076,0.16,0.117,12.5,12.5,0.475,92.64,92.73,0.09,101154,2008
2009-10,81,27.9,0.519,0.254,101.0,100.0,107.4,106.7,-6.4,-6.7,0.138,0.071,0.167,0.118,12.6,12.5,0.485,93.45,94.26,0.12,101154,2009
2005-06,61,22.6,0.548,0.159,105.3,104.9,105.1,104.8,0.2,0.0,0.069,0.081,0.151,0.117,10.2,10.3,0.492,93.39,93.72,0.101,101155,2005
2006-07,73,31.2,0.534,0.187,101.2,100.2,109.3,108.2,-8.0,-8.0,0.092,0.058,0.136,0.096,10.0,10.0,0.479,92.75,93.71,0.093,101155,2006
2007-08,82,29.7,0.539,0.191,104.0,102.6,109.6,109.6,-5.5,-7.0,0.094,0.055,0.152,0.101,8.1,8.0,0.492,93.51,94.12,0.104,101155,2007
2008-09,82,31.9,0.518,0.202,103.8,101.9,110.1,110.3,-6.4,-8.3,0.087,0.04,0.118,0.077,9.7,9.7,0.486,93.71,94.47,0.081,101155,2008
2009-10,76,29.1,0.528,0.172,99.8,99.2,109.0,109.3,-9.2,-10.1,0.087,0.034,0.131,0.081,9.5,9.4,0.497,97.86,98.04,0.081,101155,2009
2005-06,23,9.2,0.411,0.154,91.6,90.6,100.0,103.5,-8.4,-12.9,0.138,0.073,0.129,0.101,15.4,15.4,0.404,92.45,91.33,0.036,101156,2005
2005-06,80,15.4,0.449,0.142,93.7,94.5,96.5,98.7,-2.8,-4.3,0.178,0.031,0.091,0.061,20.8,20.9,0.413,95.47,94.02,0.039,101158,2005
2006-07,41,6.2,0.432,0.169,89.2,92.2,97.0,100.5,-7.8,-8.2,0.15,0.047,0.129,0.087,23.0,22.8,0.387,99.77,96.42,0.042,101158,2006
2007-08,7,8.7,0.273,0.132,82.1,85.6,95.3,101.5,-13.2,-15.9,0.083,0.0,0.098,0.05,33.3,33.3,0.273,98.84,93.8,-0.031,101158,2007
2010-11,3,1.8,0.521,0.176,136.4,126.3,90.9,102.5,45.5,23.8,0.167,0.0,0.0,0.0,0.0,0.0,0.5,99.62,97.99,0.176,101158,2010
2005-06,10,4.3,0.541,0.252,94.7,99.3,106.3,108.0,-11.6,-8.7,0.042,0.089,0.14,0.116,7.1,6.9,0.52,106.66,103.34,0.145,101159,2005
2006-07,6,8.4,0.482,0.173,96.9,101.8,104.0,105.0,-7.1,-3.2,0.071,0.071,0.125,0.098,5.0,4.8,0.4,93.76,91.1,0.076,101159,2006
2005-06,33,5.5,0.471,0.141,92.8,99.5,93.0,98.4,-0.2,1.1,0.048,0.149,0.131,0.14,7.8,7.8,0.455,95.2,89.36,0.061,101160,2005
2006-07,54,17.9,0.533,0.136,104.5,105.1,106.8,107.8,-2.4,-2.8,0.048,0.105,0.18,0.141,10.9,10.9,0.452,95.71,95.01,0.073,101160,2006
2005-06,3,12.9,0.85,0.168,98.8,97.7,124.1,121.8,-25.3,-24.1,0.125,0.077,0.024,0.05,21.1,21.3,0.8,102.15,103.66,0.084,101161,2005
2006-07,8,15.5,0.6,0.17,101.2,101.4,100.8,101.7,0.4,-0.3,0.039,0.128,0.155,0.143,17.6,17.6,0.545,93.72,93.24,0.117,101161,2006
2007-08,62,12.3,0.584,0.132,107.0,107.6,94.3,93.4,12.7,14.2,0.058,0.119,0.181,0.152,15.2,15.2,0.558,93.21,93.39,0.108,101161,2007
2008-09,62,14.7,0.608,0.108,103.5,103.9,98.2,98.4,5.3,5.6,0.033,0.116,0.15,0.133,14.3,14.3,0.595,88.7,88.42,0.069,101161,2008
2009-10,82,17.7,0.639,0.141,107.1,107.8,104.3,104.8,2.8,3.0,0.05,0.111,0.16,0.136,12.4,12.3,0.623,95.43,94.87,0.095,101161,2009
2007-08,6,6.8,0.491,0.208,102.5,107.6,106.6,107.9,-4.0,-0.3,0.08,0.178,0.235,0.203,9.1,9.0,0.471,91.46,88.7,0.125,101162,2007
2008-09,63,12.6,0.578,0.129,96.9,98.6,100.8,99.7,-3.9,-1.0,0.032,0.116,0.229,0.172,10.3,10.2,0.57,94.24,93.98,0.125,101162,2008
2009-10,81,13.4,0.563,0.125,104.8,105.6,102.2,101.4,2.6,4.2,0.024,0.096,0.209,0.154,14.3,14.2,0.533,95.23,95.27,0.094,101162,2009
2010-11,55,29.8,0.598,0.184,106.4,105.5,106.4,104.9,0.1,0.6,0.053,0.069,0.246,0.159,8.9,8.9,0.564,94.26,95.34,0.139,101162,2010
2006-07,20,3.6,0.599,0.225,81.6,84.8,102.5,113.5,-20.8,-28.7,0.036,0.08,0.113,0.093,21.4,21.6,0.558,106.34,99.16,0.065,101166,2006
2005-06,5,7.0,0.281,0.215,81.8,81.0,126.3,125.4,-44.5,-44.4,0.19,0.025,0.121,0.068,16.7,16.7,0.281,104.6,105.53,-0.012,101165,2005
2008-09,7,2.9,0.379,0.235,122.0,121.8,76.2,79.8,45.8,42.0,0.067,0.0,0.154,0.053,0.0,0.0,0.364,97.33,95.12,0.107,101165,2008
2006-07,65,25.1,0.546,0.222,105.8,106.1,104.4,104.1,1.4,2.0,0.051,0.034,0.13,0.082,12.7,12.7,0.507,95.35,95.33,0.077,200745,2006
2007-08,78,23.9,0.495,0.223,109.3,108.8,105.6,105.2,3.7,3.7,0.073,0.028,0.136,0.082,9.0,9.0,0.448,91.75,92.12,0.061,200745,2007
2008-09,78,31.5,0.559,0.226,104.8,104.6,110.0,109.5,-5.2,-4.9,0.065,0.03,0.146,0.089,10.3,10.4,0.512,93.94,94.25,0.09,200745,2008
2009-10,80,35.0,0.552,0.221,110.3,109.0,114.0,112.9,-3.7,-3.9,0.053,0.04,0.145,0.093,8.2,8.2,0.523,94.16,95.18,0.094,200745,2009
2010-11,66,35.7,0.533,0.279,105.7,104.5,112.9,112.5,-7.2,-8.0,0.086,0.033,0.124,0.078,9.5,9.5,0.48,95.2,95.91,0.1,200745,2010
2006-07,63,22.1,0.533,0.188,105.2,103.8,106.0,106.5,-0.8,-2.7,0.03,0.109,0.138,0.123,7.2,7.2,0.503,90.86,91.21,0.089,200746,2006
2007-08,76,34.9,0.523,0.252,106.5,105.2,106.3,105.3,0.1,-0.1,0.086,0.087,0.142,0.114,8.2,8.2,0.484,89.18,90.19,0.116,200746,2007
2008-09,81,37.1,0.529,0.234,113.5,113.0,104.7,104.3,8.8,8.7,0.091,0.083,0.139,0.11,7.2,7.3,0.486,88.35,88.75,0.12,200746,2008
2009-10,78,37.5,0.535,0.228,109.9,108.6,104.9,103.7,4.9,4.8,0.099,0.072,0.164,0.118,6.6,6.6,0.497,88.35,89.4,0.126,200746,2009
2010-11,81,39.6,0.549,0.257,109.1,107.3,104.2,103.2,4.9,4.1,0.099,0.092,0.152,0.121,7.9,7.9,0.501,88.78,89.96,0.141,200746,2010
2006-07,78,29.8,0.45,0.216,99.5,98.8,105.6,105.7,-6.1,-7.0,0.121,0.023,0.081,0.051,9.9,9.9,0.422,94.92,95.2,0.051,200747,2006
2008-09,44,15.2,0.452,0.175,100.0,100.0,108.0,107.4,-8.0,-7.4,0.101,0.026,0.091,0.058,10.1,10.1,0.434,90.05,90.29,0.036,200747,2008
2009-10,31,7.8,0.418,0.178,98.1,98.6,106.5,107.4,-8.3,-8.8,0.121,0.039,0.094,0.065,8.5,8.6,0.406,95.63,94.99,0.047,200747,2009
2006-07,72,13.4,0.521,0.201,101.9,101.8,93.3,93.6,8.6,8.2,0.066,0.092,0.179,0.136,18.9,19.1,0.475,97.72,97.58,0.093,200748,2006
2007-08,74,18.0,0.486,0.195,101.4,100.8,102.1,102.1,-0.7,-1.3,0.11,0.076,0.188,0.131,11.2,11.3,0.424,95.48,95.81,0.097,200748,2007
2008-09,79,27.5,0.525,0.193,103.2,102.4,107.0,106.0,-3.9,-3.7,0.057,0.069,0.169,0.119,12.6,12.6,0.453,94.71,95.51,0.099,200748,2008
2009-10,25,21.7,0.499,0.244,97.0,96.1,100.3,99.8,-3.3,-3.7,0.086,0.071,0.209,0.139,12.6,12.7,0.442,92.15,92.77,0.134,200748,2009
2006-07,81,18.7,0.518,0.156,97.7,97.6,106.0,105.5,-8.3,-7.9,0.051,0.089,0.213,0.15,16.8,16.9,0.458,91.85,92.15,0.093,200749,2006
2007-08,36,11.5,0.445,0.144,100.7,102.1,100.6,102.0,0.1,0.1,0.044,0.083,0.179,0.131,9.3,9.5,0.37,94.91,93.61,0.06,200749,2007
2008-09,45,11.4,0.503,0.182,102.0,101.2,103.6,107.2,-1.6,-6.0,0.036,0.096,0.213,0.153,14.6,14.7,0.446,97.9,96.65,0.093,200749,2008
2006-07,57,35.3,0.548,0.225,104.6,103.0,109.5,109.1,-4.9,-6.1,0.202,0.03,0.107,0.067,9.5,9.5,0.492,90.1,91.01,0.121,200750,2006
2007-08,74,37.7,0.531,0.247,107.3,105.9,106.5,105.5,0.8,0.4,0.272,0.03,0.1,0.065,7.2,7.2,0.485,89.42,90.48,0.134,200750,2007
2008-09,78,37.2,0.573,0.272,114.5,113.4,105.5,104.5,9.0,8.9,0.243,0.039,0.103,0.07,7.3,7.3,0.512,88.37,89.22,0.159,200750,2008
2009-10,65,37.2,0.568,0.263,111.7,110.5,106.5,104.5,5.2,6.0,0.228,0.033,0.094,0.064,7.8,7.7,0.508,88.71,90.07,0.143,200750,2009
2010-11,47,27.9,0.491,0.225,107.1,106.5,104.5,104.0,2.6,2.5,0.168,0.022,0.081,0.05,7.1,7.2,0.436,89.08,89.54,0.095,200750,2010
2006-07,82,22.9,0.536,0.224,101.1,100.8,105.5,105.9,-4.4,-5.2,0.216,0.028,0.095,0.061,13.1,13.1,0.483,93.17,93.15,0.095,200751,2006
2007-08,39,32.3,0.52,0.203,103.9,103.2,109.7,110.1,-5.8,-6.9,0.202,0.011,0.099,0.054,10.8,10.8,0.495,94.21,94.37,0.083,200751,2007
2008-09,70,35.6,0.517,0.224,106.6,104.5,110.5,110.3,-3.9,-5.8,0.197,0.014,0.078,0.045,9.7,9.7,0.463,93.47,94.45,0.085,200751,2008
2009-10,70,23.8,0.516,0.208,100.3,99.4,107.9,107.5,-7.6,-8.1,0.234,0.01,0.071,0.04,9.4,9.4,0.464,93.07,93.63,0.091,200751,2009
2010-11,63,24.6,0.516,0.195,102.8,101.5,108.9,108.2,-6.1,-6.8,0.18,0.009,0.059,0.034,11.1,11.0,0.455,94.85,95.75,0.073,200751,2010
2006-07,78,27.0,0.497,0.206,105.4,105.2,108.4,107.7,-3.0,-2.5,0.078,0.047,0.127,0.087,12.8,12.8,0.457,96.61,97.02,0.072,200752,2006
2007-08,81,37.0,0.546,0.248,103.8,102.7,111.9,111.0,-8.0,-8.3,0.093,0.047,0.125,0.085,10.3,10.3,0.511,96.22,97.14,0.105,200752,2007
2008-09,79,37.3,0.528,0.253,102.5,101.4,110.1,109.3,-7.6,-7.9,0.085,0.04,0.126,0.082,11.6,11.6,0.487,91.99,92.8,0.098,200752,2008
2009-10,80,39.7,0.535,0.224,108.6,106.4,108.5,107.5,0.1,-1.1,0.076,0.037,0.119,0.077,9.4,9.5,0.491,94.65,96.02,0.101,200752,2009
2010-11,54,39.8,0.548,0.23,106.4,104.1,103.1,101.9,3.3,2.2,0.116,0.039,0.124,0.081,10.7,10.7,0.503,93.13,94.73,0.122,200752,2010
2006-07,16,7.4,0.393,0.173,109.6,109.8,100.0,104.7,9.6,5.1,0.106,0.065,0.119,0.093,14.0,14.2,0.313,101.86,99.47,0.013,200753,2006
2007-08,24,4.1,0.561,0.152,106.2,106.6,119.1,122.6,-12.9,-16.0,0.056,0.096,0.183,0.139,16.7,16.6,0.552,108.74,106.97,0.052,200753,2007
2008-09,26,4.1,0.551,0.204,86.0,88.4,91.9,95.6,-5.8,-7.2,0.143,0.066,0.241,0.156,27.9,27.7,0.516,100.31,97.03,0.068,200753,2008
2006-07,28,6.1,0.429,0.187,90.3,91.4,105.3,107.7,-15.1,-16.3,0.0,0.086,0.18,0.13,14.9,15.1,0.367,95.74,94.13,0.025,200754,2006
2007-08,13,4.8,0.476,0.213,99.2,101.9,106.0,112.5,-6.8,-10.7,0.028,0.104,0.15,0.126,0.0,0.0,0.458,102.71,98.4,0.071,200754,2007
2008-09,5,4.5,0.776,0.219,107.7,103.0,96.2,102.6,11.5,0.4,0.0,0.103,0.231,0.164,21.4,21.5,0.714,111.83,110.85,0.208,200754,2008
2006-07,42,14.8,0.569,0.173,102.1,101.8,103.1,103.8,-1.0,-2.1,0.1,0.018,0.07,0.045,7.6,7.5,0.508,93.1,92.9,0.086,200755,2006
2007-08,34,8.1,0.569,0.21,107.9,110.4,111.0,109.5,-3.1,0.9,0.094,0.003,0.079,0.04,9.7,9.7,0.523,98.48,98.03,0.072,200755,2007
2008-09,64,17.4,0.562,0.156,106.1,105.8,101.3,100.2,4.8,5.7,0.105,0.007,0.088,0.049,11.7,11.6,0.503,94.67,95.33,0.076,200755,2008
2009-10,82,22.1,0.606,0.175,108.7,108.9,103.8,102.8,4.9,6.1,0.143,0.01,0.076,0.044,7.3,7.2,0.54,94.13,94.5,0.102,200755,2009
2010-11,59,25.6,0.589,0.159,105.4,104.8,102.4,100.8,3.0,3.9,0.11,0.004,0.07,0.038,8.2,8.1,0.538,94.85,95.86,0.092,200755,2010
2006-07,56,11.3,0.57,0.136,97.2,97.6,97.4,98.7,-0.1,-1.1,0.027,0.094,0.144,0.119,17.6,17.5,0.544,91.16,90.37,0.073,200756,2006
2007-08,65,11.3,0.498,0.148,100.9,102.0,102.2,103.2,-1.3,-1.2,0.048,0.092,0.151,0.12,22.4,22.6,0.453,92.89,91.98,0.03,200756,2007
