PERSON_ID,PLAYER_NAME,DRAFT_YEAR,OVERALL_PICK,ROUND_NUMBER,ROUND_PICK,PerformanceScore,ExpectedPerformanceScore,VOE,ROOKIE_SALARY_YEAR_1,ROI,ROI_scaled,NUM_SEASONS_PLAYED_IN_DATA,GP,MIN,PTS,REB,AST
2545,Darko Milicic,2003,2,1,2,-2.7543946408951467,4.571503588611435,-7.325898229506581,2876600.0,-9.575174306108415e-07,-0.9575174306108415,3.0,126.0,1180.0,381.0,237.0,55.0
2546,Carmelo Anthony,2003,3,1,3,11.996352307272218,7.207031910243829,4.789320397028389,2583400.0,4.643629444635836e-06,4.6436294446358355,5.0,379.0,13835.0,9264.0,2280.0,1145.0
2547,Chris Bosh,2003,4,1,4,10.900099695742021,5.498720180722668,5.401379515019353,2329100.0,4.679962086532146e-06,4.679962086532146,5.0,362.0,13361.0,6851.0,3246.0,758.0
2548,Dwyane Wade,2003,5,1,5,10.947347081758785,5.6070193539629205,5.340327727795865,2109100.0,5.190530122686826e-06,5.190530122686826,5.0,315.0,11881.0,7536.0,1527.0,2036.0
2549,Chris Kaman,2003,6,1,6,7.259895777682079,3.284608943102659,3.97528683457942,1915700.0,3.7896830284919764e-06,3.7896830284919765,5.0,354.0,10294.0,3635.0,2933.0,423.0
2550,Kirk Hinrich,2003,7,1,7,11.661992071892215,5.411582922276298,6.250409149615916,1748800.0,6.668568202134158e-06,6.668568202134158,5.0,389.0,13684.0,5594.0,1369.0,2477.0
2551,T.J. Ford,2003,8,1,8,8.26011616377966,2.4915856085804453,5.768530555199215,1602100.0,5.155805607502441e-06,5.155805607502441,5.0,327.0,9732.0,4039.0,1083.0,2129.0
2552,Michael Sweetney,2003,9,1,9,0.5089940257485495,3.986208314329898,-3.4772142885813486,1472600.0,3.456430977512899e-07,0.3456430977512899,4.0,233.0,3611.0,1516.0,1045.0,145.0
2553,Jarvis Hayes,2003,10,1,10,2.8655913833877995,2.9660976465445814,-0.1005062631567819,1399000.0,2.048314069612437e-06,2.048314069612437,5.0,308.0,7035.0,2559.0,955.0,365.0
2554,Mickael Pietrus,2003,11,1,11,2.705031801479508,2.0688635307930068,0.6361682706865013,1329100.0,2.0352357245350296e-06,2.0352357245350294,5.0,310.0,6516.0,2669.0,1040.0,264.0
2555,Nick Collison,2003,12,1,12,6.402674957342627,3.095875325808867,3.3067996315337598,1262600.0,5.071024043515466e-06,5.071024043515465,5.0,379.0,9273.0,3097.0,2629.0,367.0
2556,Marcus Banks,2003,13,1,13,0.4739311307463087,2.3902527145615435,-1.9163215838152348,1199500.0,3.951072369706617e-07,0.39510723697066175,3.0,220.0,4023.0,1430.0,394.0,550.0
2557,Luke Ridnour,2003,14,1,14,7.091685973245772,1.6235892221864359,5.468096751059337,1139500.0,6.22350677774969e-06,6.22350677774969,5.0,362.0,9625.0,3288.0,805.0,1805.0
2558,Reece Gaines,2003,15,1,15,-3.708014064486603,1.3619425294075354,-5.069956593894139,1082500.0,-3.4254171496412036e-06,-3.425417149641204,3.0,71.0,601.0,123.0,53.0,50.0
2559,Troy Bell,2003,16,1,16,-4.571193921050457,0.1436090356304043,-4.714802956680861,1028400.0,-4.44495713832211e-06,-4.44495713832211,1.0,6.0,34.0,11.0,4.0,4.0
2560,Zarko Cabarkapa,2003,17,1,17,-2.179974617304956,1.632304885072192,-3.812279502377148,977000.0,-2.231294388234346e-06,-2.231294388234346,3.0,150.0,1551.0,640.0,312.0,85.0
2561,David West,2003,18,1,18,5.786797582691327,1.2957977938639158,4.490999788827411,928100.0,6.235101371286852e-06,6.235101371286852,5.0,303.0,8775.0,4234.0,2073.0,466.0
2562,Sasha Pavlovic,2003,19,1,19,1.6477279737378865,1.7169155203806519,-0.06918754664276539,886400.0,1.8588988873396733e-06,1.8588988873396732,5.0,315.0,5540.0,1920.0,596.0,321.0
2563,Dahntay Jones,2003,20,1,20,-0.3627889345356823,0.42858825668858747,-0.7913771912242697,850900.0,-4.2635907220082535e-07,-0.42635907220082536,5.0,246.0,3649.0,1214.0,384.0,152.0
2564,Boris Diaw,2003,21,1,21,7.997794436429205,2.1949037398820344,5.80289069654717,816900.0,9.790420414284741e-06,9.79042041428474,5.0,378.0,10571.0,3170.0,1765.0,1503.0
2565,Zoran Planinic,2003,22,1,22,-2.209958235349405,0.1850630339177511,-2.3950212692671564,784200.0,-2.8181053753499172e-06,-2.8181053753499175,3.0,148.0,1582.0,561.0,198.0,165.0
2566,Travis Outlaw,2003,23,1,23,1.9452237469613245,0.8341716057807225,1.111052141180602,752800.0,2.5839847860803993e-06,2.5839847860803995,5.0,285.0,5683.0,2464.0,907.0,228.0
2567,Brian Cook,2003,24,1,24,0.7729879535753109,0.4861859308351865,0.2868020227401244,722700.0,1.069583442057992e-06,1.0695834420579922,5.0,259.0,4149.0,1719.0,816.0,197.0
2568,Carlos Delfino,2003,25,1,25,3.5139242870704237,-0.40273951461954993,3.9166638016899737,693800.0,5.064751062367287e-06,5.064751062367287,5.0,337.0,6765.0,2354.0,1187.0,517.0
2569,Ndudi Ebi,2003,26,1,26,-4.423294602284236,0.8767131306301804,-5.300007732914416,670800.0,-6.594058739243047e-06,-6.594058739243048,2.0,19.0,86.0,40.0,19.0,4.0
2570,Kendrick Perkins,2003,27,1,27,2.0909286111438354,1.417854825387009,0.6730737857568265,651500.0,3.209406924242265e-06,3.209406924242265,5.0,288.0,5403.0,1391.0,1440.0,271.0
2571,Leandro Barbosa,2003,28,1,28,5.901578573271214,0.4260862663827283,5.475492306888486,647400.0,9.115814910829802e-06,9.115814910829801,5.0,352.0,9211.0,4463.0,848.0,982.0
2572,Josh Howard,2003,29,1,29,7.802179214639145,-0.31484615659863735,8.117025371237784,642700.0,1.2139690702721558e-05,12.139690702721557,5.0,348.0,11162.0,5290.0,2230.0,608.0
2573,Maciej Lampe,2003,30,2,1,-3.6920776500830903,0.8805305586342472,-4.572608208717337,,,,3.0,60.0,620.0,211.0,137.0,22.0
2574,Jason Kapono,2003,31,2,2,1.8742804303106442,-1.0732534758621908,2.947533906172835,,,,5.0,321.0,5883.0,2350.0,590.0,258.0
2575,Luke Walton,2003,32,2,3,3.7818217805614793,-1.965802482302751,5.74762426286423,,,,5.0,336.0,6542.0,1936.0,1109.0,837.0
2602,Jerome Beasley,2003,33,2,4,-4.626255492480151,-1.1083681444846332,-3.517887347995518,,,,1.0,2.0,5.0,2.0,1.0,0.0
2577,Sofoklis Schortsanitis,2003,34,2,5,-4.645271505810585,-1.1712751083287867,-3.4739963974817982,,,,0.0,0.0,0.0,0.0,0.0,0.0
2578,Szymon Szewczyk,2003,35,2,6,-4.645271505810585,-1.534077619330717,-3.1111938864798674,,,,0.0,0.0,0.0,0.0,0.0,0.0
2579,Mario Austin,2003,36,2,7,-4.645271505810585,-1.240312107356127,-3.4049593984544577,,,,0.0,0.0,0.0,0.0,0.0,0.0
2580,Travis Hansen,2003,37,2,8,-4.004893192525403,-0.9647556256991736,-3.040137566826229,,,,1.0,41.0,508.0,123.0,70.0,19.0
2581,Steve Blake,2003,38,2,9,1.8754601330303204,-1.223030394343856,3.0984905273741763,,,,4.0,236.0,5461.0,1603.0,458.0,908.0
2582,Slavko Vranes,2003,39,2,10,-4.636793893920326,-1.9876302770414147,-2.649163616878911,,,,1.0,1.0,3.0,0.0,0.0,0.0
2583,Derrick Zimmerman,2003,40,2,11,-4.6000673652288535,-1.7174084704503874,-2.882658894778466,,,,1.0,2.0,32.0,4.0,4.0,7.0
2584,Willie Green,2003,41,2,12,1.8788485899688263,-1.3122861572815279,3.191134747250354,,,,5.0,268.0,5799.0,2631.0,553.0,421.0
2585,Zaza Pachulia,2003,42,2,13,4.541586057684617,-1.6659636172687429,6.207549674953359,,,,5.0,345.0,7478.0,2760.0,1913.0,344.0
2586,Keith Bogans,2003,43,2,14,1.187866729374587,-2.4236821005068823,3.6115488298814693,,,,3.0,219.0,5490.0,1834.0,798.0,361.0
2587,Malick Badiane,2003,44,2,15,-4.645271505810585,-3.0261837406478937,-1.619087765162691,,,,0.0,0.0,0.0,0.0,0.0,0.0
2588,Matt Bonner,2003,45,2,16,3.3386550441899168,-1.7843466646131085,5.1230017088030255,,,,5.0,365.0,6698.0,2440.0,1303.0,240.0
2589,Sani Becirovic,2003,46,2,17,-4.645271505810585,-2.049415723669684,-2.5958557821409007,,,,0.0,0.0,0.0,0.0,0.0,0.0
2590,Mo Williams,2003,47,2,18,7.125962846260946,-2.485888414134478,9.611851260395424,,,,5.0,329.0,9437.0,4112.0,1018.0,1625.0
2591,James Lang,2003,48,2,19,-4.522463951834388,-2.712561145630282,-1.8099028062041063,,,,1.0,11.0,55.0,11.0,11.0,2.0
2592,James Jones,2003,49,2,20,1.527286637214174,-1.9314093933621017,3.4586960305762755,,,,5.0,290.0,5780.0,2025.0,766.0,193.0
2593,Paccelis Morlende,2003,50,2,21,-4.645271505810585,-3.311162269425915,-1.3341092363846698,,,,0.0,0.0,0.0,0.0,0.0,0.0
2594,Kyle Korver,2003,51,2,22,4.623488912144616,-3.5891324097242014,8.212621321868816,,,,5.0,337.0,9057.0,3527.0,1092.0,523.0
2595,Remon Van de Hare,2003,52,2,23,-4.645271505810585,-2.717694488270481,-1.9275770175401035,,,,0.0,0.0,0.0,0.0,0.0,0.0
2596,Tommy Smith,2003,53,2,24,-4.645271505810585,-4.123214738704586,-0.5220567671059984,,,,0.0,0.0,0.0,0.0,0.0,0.0
2597,Nedzad Sinanovic,2003,54,2,25,-4.645271505810585,-4.148061939204408,-0.4972095666061769,,,,0.0,0.0,0.0,0.0,0.0,0.0
2598,Rick Rickert,2003,55,2,26,-4.645271505810585,-2.78973278702939,-1.8555387187811947,,,,0.0,0.0,0.0,0.0,0.0,0.0
2599,Brandon Hunter,2003,56,2,27,-3.5683566614436146,-3.7586155462502324,0.1902588848066178,,,,2.0,67.0,627.0,220.0,187.0,22.0
2600,Xue Yuyang,2003,57,2,28,-4.645271505810585,-4.315209641304214,-0.3300618645063711,,,,0.0,0.0,0.0,0.0,0.0,0.0
2601,Andreas Glyniadakis,2003,58,2,29,-4.5029592601640545,-3.8687780900768662,-0.6341811700871882,,,,1.0,13.0,81.0,17.0,8.0,1.0
2730,Dwight Howard,2004,1,1,1,13.664963557741242,8.481838049306718,5.183125508434523,3349100.0,4.080189769711636e-06,4.0801897697116365,5.0,407.0,14624.0,7035.0,5107.0,580.0
2731,Emeka Okafor,2004,2,1,2,8.322351902479696,4.571503588611435,3.7508483138682607,2996500.0,2.7773575513030855e-06,2.7773575513030853,5.0,330.0,11210.0,4630.0,3516.0,298.0
2732,Ben Gordon,2004,3,1,3,9.513112908629655,7.207031910243829,2.3060809983858253,2691000.0,3.535159014726739e-06,3.5351590147267387,5.0,398.0,12477.0,7372.0,1196.0,1192.0
2733,Shaun Livingston,2004,4,1,4,0.2813943907907813,5.498720180722668,-5.217325789931887,2426100.0,1.1598631168986493e-07,0.11598631168986494,4.0,153.0,4140.0,1139.0,482.0,714.0
2734,Devin Harris,2004,5,1,5,2.016783339378313,5.6070193539629205,-3.5902360145846077,2197000.0,9.179714790069698e-07,0.9179714790069698,4.0,237.0,5365.0,2189.0,505.0,805.0
2735,Josh Childress,2004,6,1,6,5.6965002172618355,3.284608943102659,2.4118912741591765,1995500.0,2.8546731231580233e-06,2.8546731231580234,5.0,339.0,9818.0,3434.0,1737.0,568.0
2736,Luol Deng,2004,7,1,7,7.693062829746113,5.411582922276298,2.281479907469815,1821600.0,4.223244856031024e-06,4.223244856031024,5.0,333.0,11132.0,5123.0,2106.0,735.0
2737,Rafael Araujo,2004,8,1,8,-2.372812245468098,2.4915856085804453,-4.864397854048543,1668900.0,-1.4217821591875476e-06,-1.4217821591875475,3.0,139.0,1586.0,389.0,395.0,41.0
2738,Andre Iguodala,2004,9,1,9,12.292276348352637,3.986208314329898,8.306068034022738,1534000.0,8.01321795850889e-06,8.01321795850889,5.0,404.0,15347.0,6305.0,2296.0,1758.0
2739,Luke Jackson,2004,10,1,10,-3.8159222420761196,2.9660976465445814,-6.782019888620701,1457300.0,-2.618487780193591e-06,-2.6184877801935906,3.0,59.0,496.0,173.0,56.0,41.0
2740,Andris Biedrins,2004,11,1,11,5.172576982867015,2.0688635307930068,3.103713452074008,1384400.0,3.7363312502651075e-06,3.7363312502651076,5.0,318.0,7708.0,2681.0,2600.0,320.0
2741,Robert Swift,2004,12,1,12,-2.7713510384653173,3.095875325808867,-5.867226364274185,1315200.0,-2.1071708017528266e-06,-2.1071708017528263,4.0,97.0,1499.0,416.0,376.0,20.0
2742,Sebastian Telfair,2004,13,1,13,5.380539602997059,2.3902527145615435,2.9902868884355156,1249500.0,4.30615414405527e-06,4.30615414405527,5.0,349.0,8578.0,2876.0,594.0,1387.0
2743,Kris Humphries,2004,14,1,14,0.44572066325436527,1.6235892221864359,-1.1778685589320705,1187000.0,3.755018224552361e-07,0.3755018224552361,5.0,288.0,3352.0,1204.0,870.0,129.0
2744,Al Jefferson,2004,15,1,15,7.167668799241011,1.3619425294075354,5.8057262698334755,1127600.0,6.3565704143676935e-06,6.3565704143676935,5.0,331.0,9186.0,4928.0,2826.0,338.0
2745,Kirk Snyder,2004,16,1,16,-0.42073276246413727,0.1436090356304043,-0.5643417980945415,1071200.0,-3.927677020763044e-07,-0.3927677020763044,4.0,202.0,3458.0,1299.0,479.0,233.0
2746,Josh Smith,2004,17,1,17,9.843261935551952,1.632304885072192,8.21095705047976,1017700.0,9.67206636096291e-06,9.67206636096291,5.0,376.0,12549.0,5262.0,2774.0,995.0
2747,JR Smith,2004,18,1,18,4.722102605512376,1.2957977938639158,3.42630481164846,966800.0,4.884260038800555e-06,4.884260038800555,5.0,349.0,7984.0,4164.0,854.0,646.0
2748,Dorell Wright,2004,19,1,19,-1.4226231128136364,1.7169155203806519,-3.139538633194288,923300.0,-1.5408026782341994e-06,-1.5408026782341995,5.0,139.0,2628.0,823.0,545.0,168.0
2749,Jameer Nelson,2004,20,1,20,6.652794802068774,0.42858825668858747,6.224206545380187,886400.0,7.5054092983627866e-06,7.505409298362786,5.0,329.0,8999.0,4051.0,997.0,1478.0
2750,Pavel Podkolzin,2004,21,1,21,-4.578293900825658,2.1949037398820344,-6.773197640707693,850900.0,-5.3805310857041465e-06,-5.380531085704146,2.0,6.0,28.0,4.0,9.0,0.0
2751,Viktor Khryapa,2004,22,1,22,-1.6795946174602072,0.1850630339177511,-1.8646576513779582,816900.0,-2.056059024923745e-06,-2.056059024923745,4.0,143.0,2350.0,643.0,492.0,142.0
2752,Sergei Monia,2004,23,1,23,-4.210443602797234,0.8341716057807225,-5.044615208577957,784200.0,-5.369094112212744e-06,-5.369094112212744,1.0,26.0,343.0,77.0,52.0,19.0
2753,Delonte West,2004,24,1,24,2.077132120685899,0.4861859308351865,1.5909461898507122,752800.0,2.7592084493702163e-06,2.7592084493702163,4.0,205.0,5948.0,2124.0,659.0,802.0
2754,Tony Allen,2004,25,1,25,1.6842724040232782,-0.40273951461954993,2.087011918642828,722700.0,2.3305277487522875e-06,2.3305277487522873,5.0,282.0,5303.0,2093.0,728.0,367.0
2755,Kevin Martin,2004,26,1,26,5.485526452562647,0.8767131306301804,4.608813321932467,698800.0,7.849923372299151e-06,7.849923372299151,5.0,309.0,9349.0,5224.0,1117.0,559.0
2756,Sasha Vujacic,2004,27,1,27,2.027129127453115,1.417854825387009,0.6092743020661062,678600.0,2.9872224100399577e-06,2.9872224100399576,5.0,342.0,5359.0,1828.0,617.0,439.0
2757,Beno Udrih,2004,28,1,28,4.125376346379408,0.4260862663827283,3.69929007999668,674400.0,6.117106088937438e-06,6.117106088937438,5.0,345.0,7032.0,2720.0,654.0,988.0
2758,David Harrison,2004,29,1,29,-1.1978936318442672,-0.31484615659863735,-0.8830474752456299,669500.0,-1.7892361939421468e-06,-1.7892361939421468,4.0,189.0,2687.0,949.0,549.0,47.0
2760,Anderson Varejao,2004,30,2,1,3.784088692656642,0.8805305586342472,2.903558134022395,,,,5.0,312.0,7183.0,2047.0,2017.0,255.0
2761,Jackson Vroman,2004,31,2,2,-3.100984251774756,-1.0732534758621908,-2.0277307759125653,,,,2.0,87.0,1111.0,285.0,261.0,51.0
2762,Peter John Ramos,2004,32,2,3,-4.583012711227414,-1.965802482302751,-2.6172102289246633,,,,1.0,6.0,20.0,11.0,4.0,0.0
2763,Lionel Chalmers,2004,33,2,4,-4.05330844831683,-1.1083681444846332,-2.944940303832197,,,,1.0,36.0,433.0,111.0,31.0,51.0
2764,Donta Smith,2004,34,2,5,-3.7611113578950834,-1.1712751083287867,-2.5898362495662965,,,,2.0,61.0,560.0,165.0,66.0,48.0
2765,Andre Emmett,2004,35,2,6,-4.496028788806699,-1.534077619330717,-2.9619511694759817,,,,2.0,14.0,72.0,20.0,8.0,1.0
2766,Antonio Burks,2004,36,2,7,-3.4433055182449364,-1.240312107356127,-2.2029934108888094,,,,2.0,81.0,790.0,186.0,49.0,104.0
2767,Royal Ivey,2004,37,2,8,1.205419693067407,-0.9647556256991736,2.1701753187665807,,,,5.0,334.0,4624.0,1266.0,425.0,425.0
2768,Chris Duhon,2004,38,2,9,7.726828428002609,-1.223030394343856,8.949858822346465,,,,5.0,379.0,10635.0,2957.0,964.0,1910.0
2769,Albert Miralles,2004,39,2,10,-4.645271505810585,-1.9876302770414147,-2.6576412287691698,,,,0.0,0.0,0.0,0.0,0.0,0.0
2770,Justin Reed,2004,40,2,11,-2.600593724372659,-1.7174084704503874,-0.8831852539222718,,,,3.0,136.0,1436.0,472.0,186.0,68.0
2801,David Young,2004,41,2,12,-4.645271505810585,-1.3122861572815279,-3.332985348529057,,,,0.0,0.0,0.0,0.0,0.0,0.0
2771,Viktor Sanikidze,2004,42,2,13,-4.645271505810585,-1.6659636172687429,-2.979307888541842,,,,0.0,0.0,0.0,0.0,0.0,0.0
2772,Trevor Ariza,2004,43,2,14,-0.2151006976116024,-2.4236821005068823,2.20858140289528,,,,3.0,194.0,3662.0,1238.0,709.0,211.0
2773,Tim Pickett,2004,44,2,15,-4.645271505810585,-3.0261837406478937,-1.619087765162691,,,,0.0,0.0,0.0,0.0,0.0,0.0
2774,Bernard Robinson,2004,45,2,16,-2.201882888765622,-1.7843466646131085,-0.41753622415251335,,,,3.0,128.0,1910.0,576.0,315.0,126.0
2775,Ha Ha,2004,46,2,17,-4.0809691333384635,-2.049415723669684,-2.0315534096687795,,,,2.0,46.0,316.0,70.0,67.0,3.0
2776,Pape Sow,2004,47,2,18,-3.4201158981718436,-2.485888414134478,-0.9342274840373657,,,,3.0,76.0,879.0,219.0,214.0,12.0
2777,Ricky Minard,2004,48,2,19,-4.645271505810585,-2.712561145630282,-1.9327103601803026,,,,0.0,0.0,0.0,0.0,0.0,0.0
2778,Sergei Lishouk,2004,49,2,20,-4.645271505810585,-1.9314093933621017,-2.713862112448483,,,,0.0,0.0,0.0,0.0,0.0,0.0
2779,Vassilis Spanoulis,2004,50,2,21,-4.205867157131697,-3.311162269425915,-0.8947048877057817,,,,1.0,31.0,272.0,85.0,22.0,28.0
2780,Christian Drejer,2004,51,2,22,-4.645271505810585,-3.5891324097242014,-1.0561390960863832,,,,0.0,0.0,0.0,0.0,0.0,0.0
2781,Romain Sato,2004,52,2,23,-4.645271505810585,-2.717694488270481,-1.9275770175401035,,,,0.0,0.0,0.0,0.0,0.0,0.0
2782,Matt Freije,2004,53,2,24,-3.935727091768545,-4.123214738704586,0.18748764693604114,,,,2.0,42.0,588.0,133.0,85.0,27.0
2783,Rickey Paulding,2004,54,2,25,-4.645271505810585,-4.148061939204408,-0.4972095666061769,,,,0.0,0.0,0.0,0.0,0.0,0.0
2784,Luis Flores,2004,55,2,26,-4.457327306834433,-2.78973278702939,-1.6675945198050428,,,,1.0,16.0,77.0,35.0,3.0,11.0
2785,Marcus Douthit,2004,56,2,27,-4.645271505810585,-3.7586155462502324,-0.8866559595603523,,,,0.0,0.0,0.0,0.0,0.0,0.0
2807,Sergei Karaulov,2004,57,2,28,-4.645271505810585,-4.315209641304214,-0.3300618645063711,,,,0.0,0.0,0.0,0.0,0.0,0.0
2786,Blake Stepp,2004,58,2,29,-4.645271505810585,-3.8687780900768662,-0.7764934157337184,,,,0.0,0.0,0.0,0.0,0.0,0.0
2787,Rashad Wright,2004,59,2,30,-4.645271505810585,-4.543081258867477,-0.10219024694310797,,,,0.0,0.0,0.0,0.0,0.0,0.0
101106,Andrew Bogut,2005,1,1,1,8.30585460554332,8.481838049306718,-0.17598344376339803,3483100.0,2.3846156026365364e-06,2.3846156026365364,5.0,331.0,10679.0,4213.0,2990.0,788.0
101107,Marvin Williams,2005,2,1,2,6.9659830951451855,4.571503588611435,2.3944795065337505,3116400.0,2.2352660425956826e-06,2.2352660425956827,5.0,365.0,11457.0,4361.0,1975.0,495.0
101114,Deron Williams,2005,3,1,3,13.927967314324523,7.207031910243829,6.720935404080693,2798600.0,4.976762422041207e-06,4.976762422041207,5.0,386.0,13623.0,6447.0,1202.0,3489.0
101108,Chris Paul,2005,4,1,4,13.98185357861015,5.498720180722668,8.483133397887482,2523200.0,5.541318000400345e-06,5.541318000400345,5.0,345.0,12881.0,6668.0,1624.0,3446.0
101109,Raymond Felton,2005,5,1,5,11.848208150459307,5.6070193539629205,6.241188796496386,2284900.0,5.185438378248198e-06,5.185438378248198,5.0,399.0,13939.0,5311.0,1366.0,2573.0
101110,Martell Webster,2005,6,1,6,2.501802980716504,3.284608943102659,-0.782805962386155,2075300.0,1.2055138923126796e-06,1.2055138923126796,5.0,301.0,6971.0,2545.0,934.0,238.0
101111,Charlie Villanueva,2005,7,1,7,6.327362384050401,5.411582922276298,0.9157794617741031,1894500.0,3.339858740591397e-06,3.339858740591397,5.0,352.0,9117.0,4596.0,2100.0,392.0
101112,Channing Frye,2005,8,1,8,4.599166497174242,2.4915856085804453,2.1075808885937963,1735600.0,2.6499000329420615e-06,2.6499000329420617,5.0,359.0,7746.0,3183.0,1690.0,314.0
101113,Ike Diogu,2005,9,1,9,-1.5589533720990452,3.986208314329898,-5.545161686428943,1595400.0,-9.771551787006677e-07,-0.9771551787006677,3.0,158.0,2096.0,1020.0,517.0,64.0
101115,Andrew Bynum,2005,10,1,10,3.688834830158471,2.9660976465445814,0.7227371836138894,1515600.0,2.4339105503816778e-06,2.4339105503816776,5.0,278.0,6562.0,2862.0,1859.0,303.0
101116,Fran Vazquez,2005,11,1,11,-4.645271505810585,2.0688635307930068,-6.714135036603592,1439800.0,-3.2263310916867516e-06,-3.2263310916867516,0.0,0.0,0.0,0.0,0.0,0.0
